suite,track,test,title,feature,elements,status,visual_status,issue_type,reason,changed_ratio,content_changed_ratio,mae,source,reference_image,rendered_image,diff_image,upstream
resvg-test-suite,diagnostic,filters/enable-background/accumulate-with-new.svg,`accumulate` with `new`,filters/enable-background,feOffset|filter|g|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.0924,0.4416961130742049,19.117948,corpora/resvg-test-suite/svg/filters/enable-background/accumulate-with-new.svg,corpora/resvg-test-suite/reference/filters/enable-background/accumulate-with-new.png,assets/rendered/resvg-test-suite/filters/enable-background/accumulate-with-new.png,assets/diff/resvg-test-suite/filters/enable-background/accumulate-with-new.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/accumulate-with-new.svg
resvg-test-suite,diagnostic,filters/enable-background/accumulate.svg,`accumulate`,filters/enable-background,feOffset|filter|g|rect|svg,PASS,PASS,none,visual-match,0.0,0.0,0.00394,corpora/resvg-test-suite/svg/filters/enable-background/accumulate.svg,corpora/resvg-test-suite/reference/filters/enable-background/accumulate.png,assets/rendered/resvg-test-suite/filters/enable-background/accumulate.png,assets/diff/resvg-test-suite/filters/enable-background/accumulate.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/accumulate.svg
resvg-test-suite,diagnostic,filters/enable-background/filter-on-shape.svg,Filter on shape,filters/enable-background,feOffset|filter|g|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.1848,0.8833922261484098,30.607947999999997,corpora/resvg-test-suite/svg/filters/enable-background/filter-on-shape.svg,corpora/resvg-test-suite/reference/filters/enable-background/filter-on-shape.png,assets/rendered/resvg-test-suite/filters/enable-background/filter-on-shape.png,assets/diff/resvg-test-suite/filters/enable-background/filter-on-shape.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/filter-on-shape.svg
resvg-test-suite,diagnostic,filters/enable-background/inherit.svg,`inherit`,filters/enable-background,feOffset|filter|g|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.1848,0.46904315196998125,34.410000000000004,corpora/resvg-test-suite/svg/filters/enable-background/inherit.svg,corpora/resvg-test-suite/reference/filters/enable-background/inherit.png,assets/rendered/resvg-test-suite/filters/enable-background/inherit.png,assets/diff/resvg-test-suite/filters/enable-background/inherit.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/inherit.svg
resvg-test-suite,diagnostic,filters/enable-background/new-with-invalid-region-1.svg,`new` with invalid region (1),filters/enable-background,feOffset|filter|g|rect|svg,PASS,PASS,none,visual-match,0.0,0.0,0.007948,corpora/resvg-test-suite/svg/filters/enable-background/new-with-invalid-region-1.svg,corpora/resvg-test-suite/reference/filters/enable-background/new-with-invalid-region-1.png,assets/rendered/resvg-test-suite/filters/enable-background/new-with-invalid-region-1.png,assets/diff/resvg-test-suite/filters/enable-background/new-with-invalid-region-1.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/new-with-invalid-region-1.svg
resvg-test-suite,diagnostic,filters/enable-background/new-with-invalid-region-2.svg,`new` with invalid region (2),filters/enable-background,feOffset|filter|g|rect|svg,PASS,PASS,none,visual-match,0.0,0.0,0.00394,corpora/resvg-test-suite/svg/filters/enable-background/new-with-invalid-region-2.svg,corpora/resvg-test-suite/reference/filters/enable-background/new-with-invalid-region-2.png,assets/rendered/resvg-test-suite/filters/enable-background/new-with-invalid-region-2.png,assets/diff/resvg-test-suite/filters/enable-background/new-with-invalid-region-2.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/new-with-invalid-region-2.svg
resvg-test-suite,diagnostic,filters/enable-background/new-with-invalid-region-3.svg,`new` with invalid region (3),filters/enable-background,feOffset|filter|g|rect|svg,PASS,PASS,none,visual-match,0.0,0.0,0.00394,corpora/resvg-test-suite/svg/filters/enable-background/new-with-invalid-region-3.svg,corpora/resvg-test-suite/reference/filters/enable-background/new-with-invalid-region-3.png,assets/rendered/resvg-test-suite/filters/enable-background/new-with-invalid-region-3.png,assets/diff/resvg-test-suite/filters/enable-background/new-with-invalid-region-3.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/new-with-invalid-region-3.svg
resvg-test-suite,diagnostic,filters/enable-background/new-with-region.svg,`new` with region,filters/enable-background,feOffset|filter|g|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.0237,0.16512549537648613,4.785448,corpora/resvg-test-suite/svg/filters/enable-background/new-with-region.svg,corpora/resvg-test-suite/reference/filters/enable-background/new-with-region.png,assets/rendered/resvg-test-suite/filters/enable-background/new-with-region.png,assets/diff/resvg-test-suite/filters/enable-background/new-with-region.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/new-with-region.svg
resvg-test-suite,diagnostic,filters/enable-background/new.svg,`new`,filters/enable-background,feOffset|filter|g|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.0924,0.4416961130742049,19.117948,corpora/resvg-test-suite/svg/filters/enable-background/new.svg,corpora/resvg-test-suite/reference/filters/enable-background/new.png,assets/rendered/resvg-test-suite/filters/enable-background/new.png,assets/diff/resvg-test-suite/filters/enable-background/new.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/new.svg
resvg-test-suite,diagnostic,filters/enable-background/shapes-after-filter.svg,Shapes after filter,filters/enable-background,feOffset|filter|g|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.0924,0.30637254901960786,19.11,corpora/resvg-test-suite/svg/filters/enable-background/shapes-after-filter.svg,corpora/resvg-test-suite/reference/filters/enable-background/shapes-after-filter.png,assets/rendered/resvg-test-suite/filters/enable-background/shapes-after-filter.png,assets/diff/resvg-test-suite/filters/enable-background/shapes-after-filter.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/shapes-after-filter.svg
resvg-test-suite,diagnostic,filters/enable-background/stop-on-the-first-new-1.svg,Stop on the first `new` (1),filters/enable-background,feOffset|filter|g|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.0924,0.30637254901960786,19.117948,corpora/resvg-test-suite/svg/filters/enable-background/stop-on-the-first-new-1.svg,corpora/resvg-test-suite/reference/filters/enable-background/stop-on-the-first-new-1.png,assets/rendered/resvg-test-suite/filters/enable-background/stop-on-the-first-new-1.png,assets/diff/resvg-test-suite/filters/enable-background/stop-on-the-first-new-1.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/stop-on-the-first-new-1.svg
resvg-test-suite,diagnostic,filters/enable-background/stop-on-the-first-new-2.svg,Stop on the first `new` (2),filters/enable-background,feOffset|filter|g|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.0416,0.21767522855899,8.501281333333333,corpora/resvg-test-suite/svg/filters/enable-background/stop-on-the-first-new-2.svg,corpora/resvg-test-suite/reference/filters/enable-background/stop-on-the-first-new-2.png,assets/rendered/resvg-test-suite/filters/enable-background/stop-on-the-first-new-2.png,assets/diff/resvg-test-suite/filters/enable-background/stop-on-the-first-new-2.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/stop-on-the-first-new-2.svg
resvg-test-suite,diagnostic,filters/enable-background/with-clip-path.svg,With clip-path,filters/enable-background,clipPath|feOffset|filter|g|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.0468,0.2834467120181406,9.555,corpora/resvg-test-suite/svg/filters/enable-background/with-clip-path.svg,corpora/resvg-test-suite/reference/filters/enable-background/with-clip-path.png,assets/rendered/resvg-test-suite/filters/enable-background/with-clip-path.png,assets/diff/resvg-test-suite/filters/enable-background/with-clip-path.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/with-clip-path.svg
resvg-test-suite,diagnostic,filters/enable-background/with-filter-on-the-same-element.svg,With `filter` on the same element,filters/enable-background,feOffset|filter|g|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.0924,0.7911392405063291,19.11394,corpora/resvg-test-suite/svg/filters/enable-background/with-filter-on-the-same-element.svg,corpora/resvg-test-suite/reference/filters/enable-background/with-filter-on-the-same-element.png,assets/rendered/resvg-test-suite/filters/enable-background/with-filter-on-the-same-element.png,assets/diff/resvg-test-suite/filters/enable-background/with-filter-on-the-same-element.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/with-filter-on-the-same-element.svg
resvg-test-suite,diagnostic,filters/enable-background/with-filter.svg,With filter,filters/enable-background,feGaussianBlur|feOffset|filter|g|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.152604,0.4283500814012238,20.49881866666667,corpora/resvg-test-suite/svg/filters/enable-background/with-filter.svg,corpora/resvg-test-suite/reference/filters/enable-background/with-filter.png,assets/rendered/resvg-test-suite/filters/enable-background/with-filter.png,assets/diff/resvg-test-suite/filters/enable-background/with-filter.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/with-filter.svg
resvg-test-suite,diagnostic,filters/enable-background/with-mask.svg,With mask (UB),filters/enable-background,feOffset|filter|g|linearGradient|mask|rect|stop|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.225232,0.903026247061896,46.09434533333333,corpora/resvg-test-suite/svg/filters/enable-background/with-mask.svg,corpora/resvg-test-suite/reference/filters/enable-background/with-mask.png,assets/rendered/resvg-test-suite/filters/enable-background/with-mask.png,assets/diff/resvg-test-suite/filters/enable-background/with-mask.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/with-mask.svg
resvg-test-suite,diagnostic,filters/enable-background/with-opacity-1.svg,With opacity (1),filters/enable-background,feOffset|filter|g|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.117508,0.45408873087030455,10.613333333333333,corpora/resvg-test-suite/svg/filters/enable-background/with-opacity-1.svg,corpora/resvg-test-suite/reference/filters/enable-background/with-opacity-1.png,assets/rendered/resvg-test-suite/filters/enable-background/with-opacity-1.png,assets/diff/resvg-test-suite/filters/enable-background/with-opacity-1.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/with-opacity-1.svg
resvg-test-suite,diagnostic,filters/enable-background/with-opacity-2.svg,With opacity (2),filters/enable-background,feOffset|filter|g|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.117508,0.45408873087030455,10.613333333333333,corpora/resvg-test-suite/svg/filters/enable-background/with-opacity-2.svg,corpora/resvg-test-suite/reference/filters/enable-background/with-opacity-2.png,assets/rendered/resvg-test-suite/filters/enable-background/with-opacity-2.png,assets/diff/resvg-test-suite/filters/enable-background/with-opacity-2.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/with-opacity-2.svg
resvg-test-suite,diagnostic,filters/enable-background/with-opacity-3.svg,With opacity (3),filters/enable-background,feOffset|filter|g|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.117508,0.45408873087030455,10.613333333333333,corpora/resvg-test-suite/svg/filters/enable-background/with-opacity-3.svg,corpora/resvg-test-suite/reference/filters/enable-background/with-opacity-3.png,assets/rendered/resvg-test-suite/filters/enable-background/with-opacity-3.png,assets/diff/resvg-test-suite/filters/enable-background/with-opacity-3.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/with-opacity-3.svg
resvg-test-suite,diagnostic,filters/enable-background/with-opacity-4.svg,With opacity (4),filters/enable-background,feOffset|filter|g|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.1175,0.45408873087030455,5.306666666666667,corpora/resvg-test-suite/svg/filters/enable-background/with-opacity-4.svg,corpora/resvg-test-suite/reference/filters/enable-background/with-opacity-4.png,assets/rendered/resvg-test-suite/filters/enable-background/with-opacity-4.png,assets/diff/resvg-test-suite/filters/enable-background/with-opacity-4.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/with-opacity-4.svg
resvg-test-suite,diagnostic,filters/enable-background/with-transform.svg,With transform,filters/enable-background,feOffset|filter|g|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.09246,0.3278797854527911,19.121650666666667,corpora/resvg-test-suite/svg/filters/enable-background/with-transform.svg,corpora/resvg-test-suite/reference/filters/enable-background/with-transform.png,assets/rendered/resvg-test-suite/filters/enable-background/with-transform.png,assets/diff/resvg-test-suite/filters/enable-background/with-transform.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/enable-background/with-transform.svg
resvg-test-suite,diagnostic,filters/feBlend/empty.svg,Empty,filters/feBlend,feBlend|filter|rect|svg,PASS,PASS,none,visual-match,0.0,0.0,0.21727333333333332,corpora/resvg-test-suite/svg/filters/feBlend/empty.svg,corpora/resvg-test-suite/reference/filters/feBlend/empty.png,assets/rendered/resvg-test-suite/filters/feBlend/empty.png,assets/diff/resvg-test-suite/filters/feBlend/empty.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feBlend/empty.svg
resvg-test-suite,diagnostic,filters/feBlend/mode=color-burn.svg,mode=color-burn (SVG 2),filters/feBlend,feBlend|feFlood|filter|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.92928,0.9748667174409749,87.55594,corpora/resvg-test-suite/svg/filters/feBlend/mode=color-burn.svg,corpora/resvg-test-suite/reference/filters/feBlend/mode=color-burn.png,assets/rendered/resvg-test-suite/filters/feBlend/mode=color-burn.png,assets/diff/resvg-test-suite/filters/feBlend/mode=color-burn.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feBlend/mode=color-burn.svg
resvg-test-suite,diagnostic,filters/feBlend/mode=darken.svg,mode=darken,filters/feBlend,feBlend|feFlood|filter|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.2816,0.2978759414402979,13.921806666666667,corpora/resvg-test-suite/svg/filters/feBlend/mode=darken.svg,corpora/resvg-test-suite/reference/filters/feBlend/mode=darken.png,assets/rendered/resvg-test-suite/filters/feBlend/mode=darken.png,assets/diff/resvg-test-suite/filters/feBlend/mode=darken.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feBlend/mode=darken.svg
resvg-test-suite,diagnostic,filters/feBlend/mode=hue.svg,mode=hue (SVG 2),filters/feBlend,feBlend|feFlood|filter|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.92928,0.9748667174409749,84.14721466666667,corpora/resvg-test-suite/svg/filters/feBlend/mode=hue.svg,corpora/resvg-test-suite/reference/filters/feBlend/mode=hue.png,assets/rendered/resvg-test-suite/filters/feBlend/mode=hue.png,assets/diff/resvg-test-suite/filters/feBlend/mode=hue.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feBlend/mode=hue.svg
resvg-test-suite,diagnostic,filters/feBlend/mode=lighten.svg,mode=lighten,filters/feBlend,feBlend|feFlood|filter|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.92928,0.9748667174409749,83.71594,corpora/resvg-test-suite/svg/filters/feBlend/mode=lighten.svg,corpora/resvg-test-suite/reference/filters/feBlend/mode=lighten.png,assets/rendered/resvg-test-suite/filters/feBlend/mode=lighten.png,assets/diff/resvg-test-suite/filters/feBlend/mode=lighten.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feBlend/mode=lighten.svg
resvg-test-suite,diagnostic,filters/feBlend/mode=multiply.svg,mode=multiply,filters/feBlend,feBlend|feFlood|filter|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.287984,0.3046289244309046,24.161806666666664,corpora/resvg-test-suite/svg/filters/feBlend/mode=multiply.svg,corpora/resvg-test-suite/reference/filters/feBlend/mode=multiply.png,assets/rendered/resvg-test-suite/filters/feBlend/mode=multiply.png,assets/diff/resvg-test-suite/filters/feBlend/mode=multiply.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feBlend/mode=multiply.svg
resvg-test-suite,diagnostic,filters/feBlend/mode=normal.svg,mode=normal,filters/feBlend,feBlend|feFlood|filter|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.92928,0.9748667174409749,138.61102266666666,corpora/resvg-test-suite/svg/filters/feBlend/mode=normal.svg,corpora/resvg-test-suite/reference/filters/feBlend/mode=normal.png,assets/rendered/resvg-test-suite/filters/feBlend/mode=normal.png,assets/diff/resvg-test-suite/filters/feBlend/mode=normal.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feBlend/mode=normal.svg
resvg-test-suite,diagnostic,filters/feBlend/mode=screen.svg,mode=screen,filters/feBlend,feBlend|feFlood|filter|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.92928,0.9748667174409749,67.15291066666667,corpora/resvg-test-suite/svg/filters/feBlend/mode=screen.svg,corpora/resvg-test-suite/reference/filters/feBlend/mode=screen.png,assets/rendered/resvg-test-suite/filters/feBlend/mode=screen.png,assets/diff/resvg-test-suite/filters/feBlend/mode=screen.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feBlend/mode=screen.svg
resvg-test-suite,diagnostic,filters/feBlend/with-subregion-on-input-1.svg,With subregion on input (1),filters/feBlend,feBlend|feFlood|filter|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.25,0.37664215981680127,4.38394,corpora/resvg-test-suite/svg/filters/feBlend/with-subregion-on-input-1.svg,corpora/resvg-test-suite/reference/filters/feBlend/with-subregion-on-input-1.png,assets/rendered/resvg-test-suite/filters/feBlend/with-subregion-on-input-1.png,assets/diff/resvg-test-suite/filters/feBlend/with-subregion-on-input-1.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feBlend/with-subregion-on-input-1.svg
resvg-test-suite,diagnostic,filters/feBlend/with-subregion-on-input-2.svg,With subregion on input (2),filters/feBlend,feBlend|feFlood|filter|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.25,0.37664215981680127,4.38394,corpora/resvg-test-suite/svg/filters/feBlend/with-subregion-on-input-2.svg,corpora/resvg-test-suite/reference/filters/feBlend/with-subregion-on-input-2.png,assets/rendered/resvg-test-suite/filters/feBlend/with-subregion-on-input-2.png,assets/diff/resvg-test-suite/filters/feBlend/with-subregion-on-input-2.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feBlend/with-subregion-on-input-2.svg
resvg-test-suite,diagnostic,filters/feColorMatrix/invalid-type.svg,Invalid `type`,filters/feColorMatrix,feColorMatrix|filter|linearGradient|rect|stop|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.645856,0.9642039291310112,102.13677066666666,corpora/resvg-test-suite/svg/filters/feColorMatrix/invalid-type.svg,corpora/resvg-test-suite/reference/filters/feColorMatrix/invalid-type.png,assets/rendered/resvg-test-suite/filters/feColorMatrix/invalid-type.png,assets/diff/resvg-test-suite/filters/feColorMatrix/invalid-type.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feColorMatrix/invalid-type.svg
resvg-test-suite,diagnostic,filters/feColorMatrix/type=hueRotate-without-an-angle.svg,type=hueRotate without an angle,filters/feColorMatrix,feColorMatrix|filter|linearGradient|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.7770320000000001,corpora/resvg-test-suite/svg/filters/feColorMatrix/type=hueRotate-without-an-angle.svg,corpora/resvg-test-suite/reference/filters/feColorMatrix/type=hueRotate-without-an-angle.png,assets/rendered/resvg-test-suite/filters/feColorMatrix/type=hueRotate-without-an-angle.png,assets/diff/resvg-test-suite/filters/feColorMatrix/type=hueRotate-without-an-angle.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feColorMatrix/type=hueRotate-without-an-angle.svg
resvg-test-suite,diagnostic,filters/feColorMatrix/type=hueRotate.svg,type=hueRotate,filters/feColorMatrix,feColorMatrix|filter|linearGradient|rect|stop|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.617812,0.928016150415813,24.535662666666667,corpora/resvg-test-suite/svg/filters/feColorMatrix/type=hueRotate.svg,corpora/resvg-test-suite/reference/filters/feColorMatrix/type=hueRotate.png,assets/rendered/resvg-test-suite/filters/feColorMatrix/type=hueRotate.png,assets/diff/resvg-test-suite/filters/feColorMatrix/type=hueRotate.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feColorMatrix/type=hueRotate.svg
resvg-test-suite,diagnostic,filters/feColorMatrix/type=luminanceToAlpha.svg,type=luminanceToAlpha,filters/feColorMatrix,feColorMatrix|filter|linearGradient|rect|stop|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.643856,0.9642039291310112,93.83088933333333,corpora/resvg-test-suite/svg/filters/feColorMatrix/type=luminanceToAlpha.svg,corpora/resvg-test-suite/reference/filters/feColorMatrix/type=luminanceToAlpha.png,assets/rendered/resvg-test-suite/filters/feColorMatrix/type=luminanceToAlpha.png,assets/diff/resvg-test-suite/filters/feColorMatrix/type=luminanceToAlpha.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feColorMatrix/type=luminanceToAlpha.svg
resvg-test-suite,diagnostic,filters/feColorMatrix/type=matrix-with-empty-values.svg,type=matrix with empty values,filters/feColorMatrix,feColorMatrix|filter|linearGradient|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.7770320000000001,corpora/resvg-test-suite/svg/filters/feColorMatrix/type=matrix-with-empty-values.svg,corpora/resvg-test-suite/reference/filters/feColorMatrix/type=matrix-with-empty-values.png,assets/rendered/resvg-test-suite/filters/feColorMatrix/type=matrix-with-empty-values.png,assets/diff/resvg-test-suite/filters/feColorMatrix/type=matrix-with-empty-values.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feColorMatrix/type=matrix-with-empty-values.svg
resvg-test-suite,diagnostic,filters/feColorMatrix/type=matrix-with-non-normalized-values.svg,type=matrix with non-normalized values,filters/feColorMatrix,feColorMatrix|filter|linearGradient|rect|stop|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.643784,0.9642039291310112,100.33649333333334,corpora/resvg-test-suite/svg/filters/feColorMatrix/type=matrix-with-non-normalized-values.svg,corpora/resvg-test-suite/reference/filters/feColorMatrix/type=matrix-with-non-normalized-values.png,assets/rendered/resvg-test-suite/filters/feColorMatrix/type=matrix-with-non-normalized-values.png,assets/diff/resvg-test-suite/filters/feColorMatrix/type=matrix-with-non-normalized-values.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feColorMatrix/type=matrix-with-non-normalized-values.svg
resvg-test-suite,diagnostic,filters/feColorMatrix/type=matrix-with-not-enough-values.svg,type=matrix with not enough values,filters/feColorMatrix,feColorMatrix|filter|linearGradient|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.7770320000000001,corpora/resvg-test-suite/svg/filters/feColorMatrix/type=matrix-with-not-enough-values.svg,corpora/resvg-test-suite/reference/filters/feColorMatrix/type=matrix-with-not-enough-values.png,assets/rendered/resvg-test-suite/filters/feColorMatrix/type=matrix-with-not-enough-values.png,assets/diff/resvg-test-suite/filters/feColorMatrix/type=matrix-with-not-enough-values.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feColorMatrix/type=matrix-with-not-enough-values.svg
resvg-test-suite,diagnostic,filters/feColorMatrix/type=matrix-with-too-many-values.svg,type=matrix with too many values,filters/feColorMatrix,feColorMatrix|filter|linearGradient|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.7770320000000001,corpora/resvg-test-suite/svg/filters/feColorMatrix/type=matrix-with-too-many-values.svg,corpora/resvg-test-suite/reference/filters/feColorMatrix/type=matrix-with-too-many-values.png,assets/rendered/resvg-test-suite/filters/feColorMatrix/type=matrix-with-too-many-values.png,assets/diff/resvg-test-suite/filters/feColorMatrix/type=matrix-with-too-many-values.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feColorMatrix/type=matrix-with-too-many-values.svg
resvg-test-suite,diagnostic,filters/feColorMatrix/type=matrix-without-values.svg,type=matrix without values,filters/feColorMatrix,feColorMatrix|filter|linearGradient|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.7770320000000001,corpora/resvg-test-suite/svg/filters/feColorMatrix/type=matrix-without-values.svg,corpora/resvg-test-suite/reference/filters/feColorMatrix/type=matrix-without-values.png,assets/rendered/resvg-test-suite/filters/feColorMatrix/type=matrix-without-values.png,assets/diff/resvg-test-suite/filters/feColorMatrix/type=matrix-without-values.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feColorMatrix/type=matrix-without-values.svg
resvg-test-suite,diagnostic,filters/feColorMatrix/type=matrix.svg,type=matrix,filters/feColorMatrix,feColorMatrix|filter|linearGradient|rect|stop|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.644,0.9642039291310112,99.71196400000001,corpora/resvg-test-suite/svg/filters/feColorMatrix/type=matrix.svg,corpora/resvg-test-suite/reference/filters/feColorMatrix/type=matrix.png,assets/rendered/resvg-test-suite/filters/feColorMatrix/type=matrix.png,assets/diff/resvg-test-suite/filters/feColorMatrix/type=matrix.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feColorMatrix/type=matrix.svg
resvg-test-suite,diagnostic,filters/feColorMatrix/type=saturate-with-a-large-coefficient.svg,type=saturate with a large coefficient (UB),filters/feColorMatrix,feColorMatrix|filter|linearGradient|rect|stop|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.64428,0.9640713510907557,95.213992,corpora/resvg-test-suite/svg/filters/feColorMatrix/type=saturate-with-a-large-coefficient.svg,corpora/resvg-test-suite/reference/filters/feColorMatrix/type=saturate-with-a-large-coefficient.png,assets/rendered/resvg-test-suite/filters/feColorMatrix/type=saturate-with-a-large-coefficient.png,assets/diff/resvg-test-suite/filters/feColorMatrix/type=saturate-with-a-large-coefficient.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/filters/feColorMatrix/type=saturate-with-a-large-coefficient.svg
